Entity,Code,Year,"Employment to population ratio, 15+, female (%) (national estimate)"
Afghanistan,AFG,2008,42.83000183105469
Afghanistan,AFG,2012,15.479999542236328
Afghanistan,AFG,2014,23.18000030517578
Afghanistan,AFG,2017,18.200000762939453
Afghanistan,AFG,2020,13.729999542236328
Albania,ALB,2004,39
Albania,ALB,2007,30.690000534057617
Albania,ALB,2008,39.38999938964844
Albania,ALB,2009,38.90999984741211
Albania,ALB,2010,39.439998626708984
Albania,ALB,2011,45.27000045776367
Albania,ALB,2012,43.22999954223633
Albania,ALB,2013,38.040000915527344
Albania,ALB,2014,37.15999984741211
Albania,ALB,2015,38.97999954223633
Albania,ALB,2016,42.540000915527344
Albania,ALB,2017,43.369998931884766
Albania,ALB,2018,45.220001220703125
Albania,ALB,2019,46.88999938964844
Algeria,DZA,1975,2.5
Algeria,DZA,1984,4.769999980926514
Algeria,DZA,2009,11.420000076293945
Algeria,DZA,2010,11.449999809265137
Algeria,DZA,2014,12.350000381469727
Algeria,DZA,2015,13.600000381469727
Algeria,DZA,2016,13.850000381469727
Algeria,DZA,2017,13.460000038146973
Angola,AGO,2004,46.29999923706055
Angola,AGO,2009,59.209999084472656
Angola,AGO,2010,67.43000030517578
Angola,AGO,2011,69.12999725341797
Angola,AGO,2014,33.650001525878906
Antigua and Barbuda,ATG,1991,59.380001068115234
Antigua and Barbuda,ATG,2001,60.470001220703125
Argentina,ARG,1990,31.899999618530273
Argentina,ARG,1991,32
Argentina,ARG,1992,33.099998474121094
Argentina,ARG,1993,33.29999923706055
Argentina,ARG,1994,31.100000381469727
Argentina,ARG,1995,31.5
Argentina,ARG,1996,31.700000762939453
Argentina,ARG,1997,33.599998474121094
Argentina,ARG,1998,35
Argentina,ARG,1999,35.79999923706055
Argentina,ARG,2000,37.20000076293945
Argentina,ARG,2001,35.5
Argentina,ARG,2002,37.599998474121094
Argentina,ARG,2003,41.20000076293945
Argentina,ARG,2004,42.38999938964844
Argentina,ARG,2005,42.790000915527344
Argentina,ARG,2006,43.91999816894531
Argentina,ARG,2007,43.400001525878906
Argentina,ARG,2008,43.72999954223633
Argentina,ARG,2009,44.29999923706055
Argentina,ARG,2010,43.63999938964844
Argentina,ARG,2011,44.150001525878906
Argentina,ARG,2012,44.130001068115234
Argentina,ARG,2013,43.900001525878906
Argentina,ARG,2014,43.720001220703125
Argentina,ARG,2017,43.470001220703125
Argentina,ARG,2018,44.31999969482422
Argentina,ARG,2019,44.91999816894531
Argentina,ARG,2020,41.02000045776367
Armenia,ARM,2000,29.729999542236328
Armenia,ARM,2007,38.22999954223633
Armenia,ARM,2008,36.040000915527344
Armenia,ARM,2009,37.400001525878906
Armenia,ARM,2010,41.130001068115234
Armenia,ARM,2011,41.13999938964844
Armenia,ARM,2012,40.68000030517578
Armenia,ARM,2013,42.02000045776367
Armenia,ARM,2014,44.470001220703125
Armenia,ARM,2015,43.75
Armenia,ARM,2016,43.209999084472656
Armenia,ARM,2017,43.540000915527344
Armenia,ARM,2018,37.869998931884766
Armenia,ARM,2019,39.88999938964844
Armenia,ARM,2020,38.349998474121094
Aruba,ABW,1991,47.68000030517578
Aruba,ABW,2000,51.93000030517578
Aruba,ABW,2007,55.61000061035156
Aruba,ABW,2010,53.310001373291016
Aruba,ABW,2011,53.400001525878906
Australia,AUS,1979,40.0099983215332
Australia,AUS,1980,41.25
Australia,AUS,1981,41.41999816894531
Australia,AUS,1982,40.84000015258789
Australia,AUS,1983,40.029998779296875
Australia,AUS,1984,41.0099983215332
Australia,AUS,1985,42.220001220703125
Australia,AUS,1986,44.09000015258789
Australia,AUS,1987,44.720001220703125
Australia,AUS,1988,45.91999816894531
Australia,AUS,1989,47.720001220703125
Australia,AUS,1990,48.4900016784668
Australia,AUS,1991,47.220001220703125
Australia,AUS,1992,46.779998779296875
Australia,AUS,1993,46.529998779296875
Australia,AUS,1994,47.66999816894531
Australia,AUS,1995,49.2599983215332
Australia,AUS,1996,49.36000061035156
Australia,AUS,1997,49.2599983215332
Australia,AUS,1998,49.709999084472656
Australia,AUS,1999,50.060001373291016
Australia,AUS,2000,51.20000076293945
Australia,AUS,2001,51.5
Australia,AUS,2002,51.84000015258789
Australia,AUS,2003,52.56999969482422
Australia,AUS,2004,52.61000061035156
Australia,AUS,2005,54
Australia,AUS,2006,54.689998626708984
Australia,AUS,2007,55.290000915527344
Australia,AUS,2008,55.869998931884766
Australia,AUS,2009,55.56999969482422
Australia,AUS,2010,55.459999084472656
Australia,AUS,2011,55.7400016784668
Australia,AUS,2012,55.63999938964844
Australia,AUS,2013,55.38999938964844
Australia,AUS,2014,55.029998779296875
Australia,AUS,2015,55.52000045776367
Australia,AUS,2016,55.90999984741211
Australia,AUS,2017,56.459999084472656
Australia,AUS,2018,57.279998779296875
Australia,AUS,2019,57.849998474121094
Australia,AUS,2020,56.380001068115234
Australia,AUS,2021,58.150001525878906
Austria,AUT,1980,37.34000015258789
Austria,AUT,1982,37.709999084472656
Austria,AUT,1983,37.130001068115234
Austria,AUT,1984,39.13999938964844
Austria,AUT,1985,38.70000076293945
Austria,AUT,1986,39.310001373291016
Austria,AUT,1987,39.77000045776367
Austria,AUT,1988,40.11000061035156
Austria,AUT,1989,40.619998931884766
Austria,AUT,1990,41.41999816894531
Austria,AUT,1991,41.93000030517578
Austria,AUT,1992,43.040000915527344
Austria,AUT,1993,43.2599983215332
Austria,AUT,1994,46.720001220703125
Austria,AUT,1995,46.959999084472656
Austria,AUT,1996,46.279998779296875
Austria,AUT,1997,46.150001525878906
Austria,AUT,1998,46.58000183105469
Austria,AUT,1999,47.16999816894531
Austria,AUT,2000,47.150001525878906
Austria,AUT,2001,47.33000183105469
Austria,AUT,2002,48.36000061035156
Austria,AUT,2003,48.599998474121094
Austria,AUT,2004,47.06999969482422
Austria,AUT,2005,48.29999923706055
Austria,AUT,2006,49.08000183105469
Austria,AUT,2007,50.04999923706055
Austria,AUT,2008,51.029998779296875
Austria,AUT,2009,51.29999923706055
Austria,AUT,2010,51.650001525878906
Austria,AUT,2011,52.0099983215332
Austria,AUT,2012,52.369998931884766
Austria,AUT,2013,52.369998931884766
Austria,AUT,2014,52.33000183105469
Austria,AUT,2015,52.41999816894531
Austria,AUT,2016,52.810001373291016
Austria,AUT,2017,53.099998474121094
Austria,AUT,2018,53.310001373291016
Austria,AUT,2019,53.560001373291016
Austria,AUT,2020,52.72999954223633
Azerbaijan,AZE,1997,44.119998931884766
Azerbaijan,AZE,1998,43.63999938964844
Azerbaijan,AZE,1999,43.290000915527344
Azerbaijan,AZE,2000,63.400001525878906
Azerbaijan,AZE,2001,62.5
Azerbaijan,AZE,2002,61.70000076293945
Azerbaijan,AZE,2003,60.79999923706055
Azerbaijan,AZE,2004,60.20000076293945
Azerbaijan,AZE,2005,59.400001525878906
Azerbaijan,AZE,2006,58.599998474121094
Azerbaijan,AZE,2007,58.63999938964844
Azerbaijan,AZE,2008,58.470001220703125
Azerbaijan,AZE,2009,57.709999084472656
Azerbaijan,AZE,2010,57.68000030517578
Azerbaijan,AZE,2011,57.52000045776367
Azerbaijan,AZE,2012,57.599998474121094
Azerbaijan,AZE,2013,57.79999923706055
Azerbaijan,AZE,2014,58.29999923706055
Azerbaijan,AZE,2015,58.70000076293945
Azerbaijan,AZE,2016,59
Azerbaijan,AZE,2017,59.20000076293945
Azerbaijan,AZE,2018,59.400001525878906
Azerbaijan,AZE,2019,59.70000076293945
Azerbaijan,AZE,2020,58.599998474121094
Bahamas,BHS,1979,26.59000015258789
Bahamas,BHS,1989,41.189998626708984
Bahamas,BHS,1991,60.099998474121094
Bahamas,BHS,1992,58.79999923706055
Bahamas,BHS,1993,60.20000076293945
Bahamas,BHS,1994,61.040000915527344
Bahamas,BHS,1995,61.29999923706055
Bahamas,BHS,1996,58.20000076293945
Bahamas,BHS,1997,62.5
Bahamas,BHS,1998,60.2599983215332
Bahamas,BHS,1999,63.5
Bahamas,BHS,2001,66.0999984741211
Bahamas,BHS,2002,65.0999984741211
Bahamas,BHS,2008,69
Bahamas,BHS,2009,59.400001525878906
Bahamas,BHS,2011,59.599998474121094
Bahamas,BHS,2012,59.41999816894531
Bahrain,BHR,1979,8.5600004196167
Bahrain,BHR,1990,13.5
Bahrain,BHR,1991,25.790000915527344
Bahrain,BHR,1992,14.5
Bahrain,BHR,1993,15.600000381469727
Bahrain,BHR,1994,16.200000762939453
Bahrain,BHR,1995,16
Bahrain,BHR,1996,15.800000190734863
Bahrain,BHR,1997,16.100000381469727
Bahrain,BHR,1998,16.899999618530273
Bahrain,BHR,1999,18.200000762939453
Bahrain,BHR,2000,19.200000762939453
Bahrain,BHR,2001,31.780000686645508
Bahrain,BHR,2002,21
Bahrain,BHR,2003,21.200000762939453
Bahrain,BHR,2004,29.399999618530273
Bahrain,BHR,2005,26.389999389648438
Bahrain,BHR,2006,40.5099983215332
Bahrain,BHR,2007,32
Bahrain,BHR,2009,34.91999816894531
Bahrain,BHR,2010,42.08000183105469
Bahrain,BHR,2011,40.810001373291016
Bahrain,BHR,2015,42.0099983215332
Bangladesh,BGD,1984,9.579999923706055
Bangladesh,BGD,1985,9.720000267028809
Bangladesh,BGD,1986,11.489999771118164
Bangladesh,BGD,1989,72.62999725341797
Bangladesh,BGD,1991,68.30000305175781
Bangladesh,BGD,1996,61.029998779296875
Bangladesh,BGD,2000,54.02000045776367
Bangladesh,BGD,2003,24.809999465942383
Bangladesh,BGD,2006,27.1200008392334
Bangladesh,BGD,2010,33.939998626708984
Bangladesh,BGD,2013,31.079999923706055
Bangladesh,BGD,2016,33.189998626708984
Bangladesh,BGD,2017,33.91999816894531
Barbados,BRB,1978,27.649999618530273
Barbados,BRB,1983,43.790000915527344
Barbados,BRB,1986,44.380001068115234
Barbados,BRB,1987,44.91999816894531
Barbados,BRB,1988,47
Barbados,BRB,1989,49.900001525878906
Barbados,BRB,1990,48.130001068115234
Barbados,BRB,1991,47.709999084472656
Barbados,BRB,1992,46.45000076293945
Barbados,BRB,1994,45.400001525878906
Barbados,BRB,1995,48.130001068115234
Barbados,BRB,1996,49.400001525878906
Barbados,BRB,1997,51.2400016784668
Barbados,BRB,1998,51.90999984741211
Barbados,BRB,1999,53.400001525878906
Barbados,BRB,2001,56.25
Barbados,BRB,2002,55.15999984741211
Barbados,BRB,2003,55.86000061035156
Barbados,BRB,2004,57.47999954223633
Barbados,BRB,2005,57.529998779296875
Barbados,BRB,2006,56.599998474121094
Barbados,BRB,2007,56.709999084472656
Barbados,BRB,2008,56.61000061035156
Barbados,BRB,2009,56
Barbados,BRB,2010,55.41999816894531
Barbados,BRB,2011,55.029998779296875
Barbados,BRB,2012,53.599998474121094
Barbados,BRB,2013,54.83000183105469
Barbados,BRB,2014,52.709999084472656
Barbados,BRB,2015,55.36000061035156
Barbados,BRB,2016,56.52000045776367
Barbados,BRB,2017,55.189998626708984
Barbados,BRB,2018,54.38999938964844
Barbados,BRB,2019,54.7400016784668
Belarus,BLR,1997,41.060001373291016
Belarus,BLR,2009,52.70000076293945
Belarus,BLR,2015,85
Belarus,BLR,2016,64.0999984741211
Belarus,BLR,2017,64.4000015258789
Belarus,BLR,2018,63.900001525878906
Belarus,BLR,2019,64.19999694824219
Belarus,BLR,2020,63.5099983215332
Belgium,BEL,1977,24.639999389648438
Belgium,BEL,1979,25.43000030517578
Belgium,BEL,1980,25.610000610351562
Belgium,BEL,1983,29.829999923706055
Belgium,BEL,1984,29.479999542236328
Belgium,BEL,1985,29.959999084472656
Belgium,BEL,1986,30.31999969482422
Belgium,BEL,1987,30.1200008392334
Belgium,BEL,1988,30.920000076293945
Belgium,BEL,1989,31.510000228881836
Belgium,BEL,1990,32.380001068115234
Belgium,BEL,1991,33.959999084472656
Belgium,BEL,1992,35.209999084472656
Belgium,BEL,1993,35.29999923706055
Belgium,BEL,1994,35.16999816894531
Belgium,BEL,1995,35.58000183105469
Belgium,BEL,1996,35.52000045776367
Belgium,BEL,1997,36.27000045776367
Belgium,BEL,1998,36.779998779296875
Belgium,BEL,1999,38.7599983215332
Belgium,BEL,2000,40.040000915527344
Belgium,BEL,2001,38.970001220703125
Belgium,BEL,2002,39.25
Belgium,BEL,2003,39.5099983215332
Belgium,BEL,2004,40.58000183105469
Belgium,BEL,2005,41.349998474121094
Belgium,BEL,2006,41.560001373291016
Belgium,BEL,2007,42.599998474121094
Belgium,BEL,2008,43.349998474121094
Belgium,BEL,2009,43.13999938964844
Belgium,BEL,2010,43.650001525878906
Belgium,BEL,2011,43.65999984741211
Belgium,BEL,2012,43.61000061035156
Belgium,BEL,2013,43.869998931884766
Belgium,BEL,2014,44.2599983215332
Belgium,BEL,2015,44.279998779296875
Belgium,BEL,2016,44.15999984741211
Belgium,BEL,2017,45.279998779296875
Belgium,BEL,2018,46.77000045776367
Belgium,BEL,2019,47.369998931884766
Belgium,BEL,2020,46.70000076293945
Belize,BLZ,1994,29.3799991607666
Belize,BLZ,1997,30.75
Belize,BLZ,1998,31.149999618530273
Belize,BLZ,1999,31.549999237060547
Belize,BLZ,2012,41.790000915527344
Belize,BLZ,2013,40.68000030517578
Belize,BLZ,2014,40.83000183105469
Belize,BLZ,2015,42.619998931884766
Belize,BLZ,2016,43.72999954223633
Belize,BLZ,2017,44.02000045776367
Belize,BLZ,2019,49.41999816894531
Benin,BEN,2003,75.12999725341797
Benin,BEN,2010,73.79000091552734
Benin,BEN,2011,67.70999908447266
Benin,BEN,2018,55.63999938964844
Bermuda,BMU,2000,67.93000030517578
Bermuda,BMU,2009,66.7300033569336
Bermuda,BMU,2010,66.41000366210938
Bhutan,BTN,2005,45.970001220703125
Bhutan,BTN,2006,53.70000076293945
Bhutan,BTN,2009,62.5099983215332
Bhutan,BTN,2010,61.380001068115234
Bhutan,BTN,2011,59.95000076293945
Bhutan,BTN,2012,61.84000015258789
Bhutan,BTN,2013,60
Bhutan,BTN,2014,52.91999816894531
Bhutan,BTN,2015,54.18000030517578
Bolivia,BOL,1980,24.65999984741211
Bolivia,BOL,1981,24.030000686645508
Bolivia,BOL,1982,24.8700008392334
Bolivia,BOL,1985,22.989999771118164
Bolivia,BOL,1986,22.299999237060547
Bolivia,BOL,1987,22.110000610351562
Bolivia,BOL,1989,38.84000015258789
Bolivia,BOL,1990,22.209999084472656
Bolivia,BOL,1991,43.84000015258789
Bolivia,BOL,1993,41
Bolivia,BOL,1994,43.099998474121094
Bolivia,BOL,1995,52.33000183105469
Bolivia,BOL,1996,75.20999908447266
Bolivia,BOL,1997,32.93000030517578
Bolivia,BOL,1999,53.900001525878906
Bolivia,BOL,2000,60.11000061035156
Bolivia,BOL,2001,61.70000076293945
Bolivia,BOL,2002,57.599998474121094
Bolivia,BOL,2003,60.70000076293945
Bolivia,BOL,2004,60.70000076293945
Bolivia,BOL,2005,56.900001525878906
Bolivia,BOL,2006,60.290000915527344
Bolivia,BOL,2007,40.959999084472656
Bolivia,BOL,2008,60.33000183105469
Bolivia,BOL,2009,60.61000061035156
Bolivia,BOL,2011,60.45000076293945
Bolivia,BOL,2012,56.470001220703125
Bolivia,BOL,2013,57.380001068115234
Bolivia,BOL,2014,59.68000030517578
Bolivia,BOL,2015,52.779998779296875
Bolivia,BOL,2016,54.81999969482422
Bolivia,BOL,2017,56.939998626708984
Bolivia,BOL,2018,61.4900016784668
Bolivia,BOL,2019,58.34000015258789
Bolivia,BOL,2020,53.79999923706055
Bosnia and Herzegovina,BIH,2006,19.950000762939453
Bosnia and Herzegovina,BIH,2007,20.639999389648438
Bosnia and Herzegovina,BIH,2008,23.010000228881836
Bosnia and Herzegovina,BIH,2009,23.6299991607666
Bosnia and Herzegovina,BIH,2010,23.1299991607666
Bosnia and Herzegovina,BIH,2011,22.8700008392334
Bosnia and Herzegovina,BIH,2012,22.510000228881836
Bosnia and Herzegovina,BIH,2013,22.940000534057617
Bosnia and Herzegovina,BIH,2014,22.670000076293945
Bosnia and Herzegovina,BIH,2015,23.15999984741211
Bosnia and Herzegovina,BIH,2016,22.420000076293945
Bosnia and Herzegovina,BIH,2017,24.809999465942383
Bosnia and Herzegovina,BIH,2018,24.989999771118164
Bosnia and Herzegovina,BIH,2019,26.6299991607666
Bosnia and Herzegovina,BIH,2020,29.899999618530273
Botswana,BWA,1985,45.150001525878906
Botswana,BWA,1991,34.79999923706055
Botswana,BWA,1994,39
Botswana,BWA,1996,34.7599983215332
Botswana,BWA,1998,36.650001525878906
Botswana,BWA,2000,40.31999969482422
Botswana,BWA,2006,42.189998626708984
Botswana,BWA,2009,44.83000183105469
Botswana,BWA,2010,41.540000915527344
Botswana,BWA,2013,49.11000061035156
Botswana,BWA,2019,43.25
Botswana,BWA,2020,42.040000915527344
Brazil,BRA,1973,37.63999938964844
Brazil,BRA,1985,41.93000030517578
Brazil,BRA,1986,42.0099983215332
Brazil,BRA,1987,43.290000915527344
Brazil,BRA,1988,43.400001525878906
Brazil,BRA,1989,44.09000015258789
Brazil,BRA,1990,44.25
Brazil,BRA,1992,50.7599983215332
Brazil,BRA,1993,51
Brazil,BRA,1995,45.060001373291016
Brazil,BRA,1996,43.2599983215332
Brazil,BRA,1997,43.439998626708984
Brazil,BRA,1998,43.29999923706055
Brazil,BRA,1999,43.939998626708984
Brazil,BRA,2001,46.91999816894531
Brazil,BRA,2002,48.279998779296875
Brazil,BRA,2003,48.04999923706055
Brazil,BRA,2004,49.38999938964844
Brazil,BRA,2005,50.02000045776367
Brazil,BRA,2006,50.470001220703125
Brazil,BRA,2007,50.40999984741211
Brazil,BRA,2008,50.810001373291016
Brazil,BRA,2009,50.43000030517578
Brazil,BRA,2011,49
Brazil,BRA,2012,47.630001068115234
Brazil,BRA,2013,47.75
Brazil,BRA,2014,48.029998779296875
Brazil,BRA,2015,47.47999954223633
Brazil,BRA,2016,45.630001068115234
Brazil,BRA,2017,45.720001220703125
Brazil,BRA,2018,46.22999954223633
Brazil,BRA,2019,46.93000030517578
Brazil,BRA,2020,41.34000015258789
British Virgin Islands,VGB,1991,66.5199966430664
Brunei,BRN,1981,28.670000076293945
Brunei,BRN,1991,43.349998474121094
Brunei,BRN,2001,52.43000030517578
Brunei,BRN,2014,53.7599983215332
Brunei,BRN,2017,50.869998931884766
Brunei,BRN,2018,51.540000915527344
Brunei,BRN,2019,50.33000183105469
Brunei,BRN,2020,50.2400016784668
Bulgaria,BGR,2000,37.599998474121094
Bulgaria,BGR,2001,37.68000030517578
Bulgaria,BGR,2002,38.04999923706055
Bulgaria,BGR,2003,38.869998931884766
Bulgaria,BGR,2004,40.15999984741211
Bulgaria,BGR,2005,40.029998779296875
Bulgaria,BGR,2006,42.040000915527344
Bulgaria,BGR,2007,44.0099983215332
Bulgaria,BGR,2008,45.540000915527344
Bulgaria,BGR,2009,44.369998931884766
Bulgaria,BGR,2010,43.18000030517578
Bulgaria,BGR,2011,42.43000030517578
Bulgaria,BGR,2012,42.63999938964844
Bulgaria,BGR,2013,42.810001373291016
Bulgaria,BGR,2014,43.560001373291016
Bulgaria,BGR,2015,44.470001220703125
Bulgaria,BGR,2016,44.34000015258789
Bulgaria,BGR,2017,46.56999969482422
Bulgaria,BGR,2018,46.93000030517578
Bulgaria,BGR,2019,48.34000015258789
Bulgaria,BGR,2020,46.849998474121094
Burkina Faso,BFA,1985,72.80000305175781
Burkina Faso,BFA,1994,72
Burkina Faso,BFA,2006,60.09000015258789
Burkina Faso,BFA,2014,52.84000015258789
Burkina Faso,BFA,2018,36.189998626708984
Burundi,BDI,1998,85.80000305175781
Burundi,BDI,2014,78.9000015258789
Burundi,BDI,2017,78.91999816894531
Cambodia,KHM,1998,69.19999694824219
Cambodia,KHM,2000,74.12999725341797
Cambodia,KHM,2001,79.9800033569336
Cambodia,KHM,2004,77.62999725341797
Cambodia,KHM,2007,73.83000183105469
Cambodia,KHM,2008,71.41999816894531
Cambodia,KHM,2009,76.94999694824219
Cambodia,KHM,2010,80.62999725341797
Cambodia,KHM,2011,81.44999694824219
Cambodia,KHM,2012,60.72999954223633
Cambodia,KHM,2013,74.06999969482422
Cambodia,KHM,2014,73.83000183105469
Cambodia,KHM,2015,73.08999633789062
Cambodia,KHM,2016,75.2699966430664
Cambodia,KHM,2017,76.27999877929688
Cambodia,KHM,2019,61.61000061035156
Cameroon,CMR,1996,57.540000915527344
Cameroon,CMR,2001,56.599998474121094
Cameroon,CMR,2007,75.47000122070312
Cameroon,CMR,2010,67.20999908447266
Cameroon,CMR,2014,64.48999786376953
Canada,CAN,1976,41.95000076293945
Canada,CAN,1977,42.27000045776367
Canada,CAN,1978,43.36000061035156
Canada,CAN,1979,45.09000015258789
Canada,CAN,1980,46.38999938964844
Canada,CAN,1981,47.720001220703125
Canada,CAN,1982,46.529998779296875
Canada,CAN,1983,46.84000015258789
Canada,CAN,1984,47.689998626708984
Canada,CAN,1985,49.119998931884766
Canada,CAN,1986,50.279998779296875
Canada,CAN,1987,51.2599983215332
Canada,CAN,1988,52.720001220703125
Canada,CAN,1989,53.599998474121094
Canada,CAN,1990,53.77000045776367
Canada,CAN,1991,52.77000045776367
Canada,CAN,1992,51.939998626708984
Canada,CAN,1993,51.5099983215332
Canada,CAN,1994,51.880001068115234
Canada,CAN,1995,52.2400016784668
Canada,CAN,1996,52.130001068115234
Canada,CAN,1997,52.63999938964844
Canada,CAN,1998,53.720001220703125
Canada,CAN,1999,54.619998931884766
Canada,CAN,2000,55.41999816894531
Canada,CAN,2001,55.65999984741211
Canada,CAN,2002,56.56999969482422
Canada,CAN,2003,57.459999084472656
Canada,CAN,2004,57.7400016784668
Canada,CAN,2005,57.66999816894531
Canada,CAN,2006,58.11000061035156
Canada,CAN,2007,58.97999954223633
Canada,CAN,2008,59.02000045776367
Canada,CAN,2009,58.04999923706055
Canada,CAN,2010,57.900001525878906
Canada,CAN,2011,57.79999923706055
Canada,CAN,2012,57.88999938964844
Canada,CAN,2013,58.06999969482422
Canada,CAN,2014,57.619998931884766
Canada,CAN,2015,57.380001068115234
Canada,CAN,2016,57.459999084472656
Canada,CAN,2017,57.880001068115234
Canada,CAN,2018,57.939998626708984
Canada,CAN,2019,58.220001220703125
Canada,CAN,2020,53.93000030517578
Canada,CAN,2021,56.2599983215332
Cape Verde,CPV,2015,40.58000183105469
Cape Verde,CPV,2017,45.4900016784668
Cape Verde,CPV,2018,43.09000015258789
Cape Verde,CPV,2019,44.43000030517578
Cayman Islands,CYM,1991,70.8499984741211
Cayman Islands,CYM,1999,77.20999908447266
Cayman Islands,CYM,2006,77.1500015258789
Cayman Islands,CYM,2007,75.81999969482422
Cayman Islands,CYM,2008,77.44999694824219
Cayman Islands,CYM,2009,76.55999755859375
Cayman Islands,CYM,2011,73.30999755859375
Cayman Islands,CYM,2012,76.66000366210938
Cayman Islands,CYM,2013,75.88999938964844
Cayman Islands,CYM,2014,76.58000183105469
Cayman Islands,CYM,2015,76.7699966430664
Chad,TCD,1993,63.400001525878906
Chad,TCD,2018,48.900001525878906
Chile,CHL,1980,23.719999313354492
Chile,CHL,1981,24.200000762939453
Chile,CHL,1982,22.3700008392334
Chile,CHL,1983,24.190000534057617
Chile,CHL,1990,29.420000076293945
Chile,CHL,1992,31.690000534057617
Chile,CHL,1994,32.470001220703125
Chile,CHL,1996,32.97999954223633
Chile,CHL,1997,33.720001220703125
Chile,CHL,1998,34.119998931884766
Chile,CHL,1999,33.189998626708984
Chile,CHL,2000,33.09000015258789
Chile,CHL,2001,32.369998931884766
Chile,CHL,2002,32.16999816894531
Chile,CHL,2003,33.310001373291016
Chile,CHL,2004,34.2599983215332
Chile,CHL,2005,35.31999969482422
Chile,CHL,2006,36.5099983215332
Chile,CHL,2007,37.650001525878906
Chile,CHL,2008,39
Chile,CHL,2009,38.880001068115234
Chile,CHL,2010,40.970001220703125
Chile,CHL,2011,43.25
Chile,CHL,2012,43.84000015258789
Chile,CHL,2013,44.43000030517578
Chile,CHL,2014,45.08000183105469
Chile,CHL,2015,44.939998626708984
Chile,CHL,2016,44.65999984741211
Chile,CHL,2017,45.040000915527344
Chile,CHL,2018,45.31999969482422
Chile,CHL,2019,45.45000076293945
Chile,CHL,2020,39.470001220703125
Colombia,COL,1980,12.579999923706055
Colombia,COL,1989,41.150001525878906
Colombia,COL,1990,39.84000015258789
Colombia,COL,1991,45.79999923706055
Colombia,COL,1992,46.119998931884766
Colombia,COL,1993,50.22999954223633
Colombia,COL,1994,48.81999969482422
Colombia,COL,1997,43.959999084472656
Colombia,COL,1998,44.54999923706055
Colombia,COL,1999,44.459999084472656
Colombia,COL,2000,43.119998931884766
Colombia,COL,2001,43.15999984741211
Colombia,COL,2002,43.0099983215332
Colombia,COL,2003,44.68000030517578
Colombia,COL,2004,43.529998779296875
Colombia,COL,2005,43.869998931884766
Colombia,COL,2007,42.709999084472656
Colombia,COL,2008,43.060001373291016
Colombia,COL,2009,45.4900016784668
Colombia,COL,2010,47.5
Colombia,COL,2011,48.83000183105469
Colombia,COL,2012,50.380001068115234
Colombia,COL,2013,50.83000183105469
Colombia,COL,2014,51.279998779296875
Colombia,COL,2015,51.869998931884766
Colombia,COL,2016,51.380001068115234
Colombia,COL,2017,51.08000183105469
Colombia,COL,2018,50.290000915527344
Colombia,COL,2019,48.86000061035156
Colombia,COL,2020,40.70000076293945
Comoros,COM,2004,30.940000534057617
Comoros,COM,2014,29.59000015258789
Congo,COG,2005,52.81999969482422
Congo,COG,2009,39.13999938964844
Costa Rica,CRI,1990,31.049999237060547
Costa Rica,CRI,1991,31.200000762939453
Costa Rica,CRI,1992,31.100000381469727
Costa Rica,CRI,1993,31.989999771118164
Costa Rica,CRI,1994,32.790000915527344
Costa Rica,CRI,1995,33.369998931884766
Costa Rica,CRI,1996,31.309999465942383
Costa Rica,CRI,1997,34.41999816894531
Costa Rica,CRI,1998,36.560001373291016
Costa Rica,CRI,1999,37
Costa Rica,CRI,2000,35.790000915527344
Costa Rica,CRI,2001,39.06999969482422
Costa Rica,CRI,2002,38.72999954223633
Costa Rica,CRI,2003,39.099998474121094
Costa Rica,CRI,2004,37.400001525878906
Costa Rica,CRI,2005,40.310001373291016
Costa Rica,CRI,2006,40.63999938964844
Costa Rica,CRI,2007,42.38999938964844
Costa Rica,CRI,2008,43.369998931884766
Costa Rica,CRI,2009,41.77000045776367
Costa Rica,CRI,2010,40.380001068115234
Costa Rica,CRI,2011,38.470001220703125
Costa Rica,CRI,2012,43.459999084472656
Costa Rica,CRI,2013,43.83000183105469
Costa Rica,CRI,2014,43.189998626708984
Costa Rica,CRI,2015,42.2400016784668
Costa Rica,CRI,2016,38.93000030517578
Costa Rica,CRI,2017,39.36000061035156
Costa Rica,CRI,2018,40.70000076293945
Costa Rica,CRI,2019,42.810001373291016
Costa Rica,CRI,2020,35.90999984741211
Cote d'Ivoire,CIV,2012,57.939998626708984
Cote d'Ivoire,CIV,2013,66.0199966430664
Cote d'Ivoire,CIV,2016,47.880001068115234
Cote d'Ivoire,CIV,2017,44.380001068115234
Croatia,HRV,2000,36.369998931884766
Croatia,HRV,2001,34.880001068115234
Croatia,HRV,2002,36.380001068115234
Croatia,HRV,2003,36.119998931884766
Croatia,HRV,2004,36.97999954223633
Croatia,HRV,2005,36.720001220703125
Croatia,HRV,2006,37.380001068115234
Croatia,HRV,2007,40.02000045776367
Croatia,HRV,2008,41
Croatia,HRV,2009,41.70000076293945
Croatia,HRV,2010,40.459999084472656
Croatia,HRV,2011,38.4900016784668
Croatia,HRV,2012,37.41999816894531
Croatia,HRV,2013,37.119998931884766
Croatia,HRV,2014,37.95000076293945
Croatia,HRV,2015,38.959999084472656
Croatia,HRV,2016,39.15999984741211
Croatia,HRV,2017,40.150001525878906
Croatia,HRV,2018,41.2599983215332
Croatia,HRV,2019,41.95000076293945
Croatia,HRV,2020,41.29999923706055
